order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue
478,190,55,2024-11-23,1,2939.43,0.0,2939.43
478,190,17,2024-11-23,1,6664.68,0.0,6664.68
479,344,58,2024-01-27,1,390.71,0.05,371.17
479,344,10,2024-01-27,1,5376.54,0.0,5376.54
480,256,56,2024-05-29,1,388.93,0.0,388.93
480,256,76,2024-05-29,2,7357.75,0.05,13979.72
481,245,60,2025-07-16,1,381.06,0.1,342.95
481,245,78,2025-07-16,2,1010.49,0.0,2020.98
482,378,75,2024-08-20,4,44807.59,0.05,170268.84
482,378,30,2024-08-20,2,2686.64,0.05,5104.62
483,254,64,2025-05-07,3,243.95,0.0,731.85
483,254,44,2025-05-07,1,1116.5,0.0,1116.5
484,299,22,2025-12-08,1,7167.91,0.0,7167.91
484,299,24,2025-12-08,2,17126.14,0.0,34252.28
485,73,20,2025-04-02,1,39805.25,0.1,35824.72
485,73,13,2025-04-02,1,9237.08,0.05,8775.23
486,317,89,2024-03-05,1,3390.34,0.1,3051.31
486,317,72,2024-03-05,4,953.28,0.05,3622.46
487,5,25,2025-05-07,1,3640.01,0.0,3640.01
487,5,30,2025-05-07,2,2686.64,0.05,5104.62
488,11,17,2025-07-30,1,6664.68,0.05,6331.45
488,11,75,2025-07-30,4,44807.59,0.1,161307.32
489,290,2,2025-09-26,1,826.86,0.05,785.52
489,290,8,2025-09-26,2,19432.89,0.15,33035.91
490,360,7,2025-04-04,3,8976.08,0.1,24235.42
490,360,41,2025-04-04,2,4280.17,0.1,7704.31
491,89,90,2025-07-09,1,16104.16,0.1,14493.74
491,89,17,2025-07-09,1,6664.68,0.0,6664.68
492,53,94,2025-04-21,3,5672.67,0.0,17018.01
492,53,7,2025-04-21,3,8976.08,0.0,26928.24
493,265,3,2025-09-16,1,2625.01,0.0,2625.01
493,265,8,2025-09-16,1,19432.89,0.0,19432.89
494,330,1,2025-04-23,1,57994.93,0.0,57994.93
494,330,94,2025-04-23,1,5672.67,0.1,5105.4
495,144,75,2024-04-15,4,44807.59,0.1,161307.32
495,144,33,2024-04-15,1,936.96,0.1,843.26
496,181,17,2025-04-07,2,6664.68,0.0,13329.36
496,181,38,2025-04-07,1,5067.49,0.05,4814.12
497,345,19,2025-06-10,1,3171.34,0.0,3171.34
497,345,21,2025-06-10,1,4472.7,0.0,4472.7
498,284,6,2024-05-04,2,9075.76,0.0,18151.52
498,284,66,2024-05-04,1,61292.01,0.0,61292.01
499,345,84,2025-10-16,1,4875.5,0.0,4875.5
499,345,37,2025-10-16,2,4824.48,0.05,9166.51
500,3,98,2024-06-11,2,4132.36,0.1,7438.25
500,3,41,2024-06-11,1,4280.17,0.1,3852.15
501,385,19,2024-08-20,2,3171.34,0.15,5391.28
501,385,18,2024-08-20,1,4738.87,0.05,4501.93
502,169,18,2024-06-17,2,4738.87,0.0,9477.74
502,169,35,2024-06-17,1,1209.61,0.0,1209.61
503,268,42,2024-06-25,2,3526.42,0.0,7052.84
503,268,16,2024-06-25,2,15771.29,0.0,31542.58
504,280,76,2025-08-04,2,7357.75,0.0,14715.5
504,280,96,2025-08-04,1,463.77,0.0,463.77
505,47,83,2024-10-13,2,4742.53,0.15,8062.3
505,47,17,2024-10-13,1,6664.68,0.05,6331.45
506,353,71,2024-09-17,1,7406.14,0.0,7406.14
506,353,55,2024-09-17,3,2939.43,0.1,7936.46
507,18,18,2024-03-06,1,4738.87,0.0,4738.87
507,18,19,2024-03-06,1,3171.34,0.15,2695.64
508,277,89,2024-07-26,1,3390.34,0.05,3220.82
508,277,42,2024-07-26,2,3526.42,0.1,6347.56
509,188,25,2025-04-07,3,3640.01,0.1,9828.03
509,188,17,2025-04-07,3,6664.68,0.0,19994.04
510,335,23,2025-01-19,1,18396.69,0.0,18396.69
510,335,83,2025-01-19,2,4742.53,0.05,9010.81
511,151,49,2024-01-05,3,2551.99,0.0,7655.97
511,151,57,2024-01-05,1,485.43,0.0,485.43
512,33,100,2024-11-07,2,900.0,0.0,1800.0
512,33,74,2024-11-07,1,18924.35,0.05,17978.13
513,111,17,2025-11-22,2,6664.68,0.05,12662.89
513,111,19,2025-11-22,1,3171.34,0.0,3171.34
514,215,13,2024-01-23,1,9237.08,0.1,8313.37
514,215,23,2024-01-23,1,18396.69,0.0,18396.69
515,192,4,2024-09-06,1,6232.39,0.05,5920.77
515,192,43,2024-09-06,2,1821.71,0.05,3461.25
516,397,11,2025-02-15,1,3802.29,0.0,3802.29
516,397,98,2025-02-15,3,4132.36,0.0,12397.08
517,4,71,2024-08-22,2,7406.14,0.0,14812.28
517,4,75,2024-08-22,1,44807.59,0.0,44807.59
518,272,76,2024-03-09,1,7357.75,0.0,7357.75
518,272,8,2024-03-09,1,19432.89,0.05,18461.25
519,246,13,2024-06-30,1,9237.08,0.0,9237.08
519,246,13,2024-06-30,2,9237.08,0.0,18474.16
520,357,5,2024-10-01,4,60993.48,0.1,219576.53
520,357,70,2024-10-01,1,7231.23,0.0,7231.23
521,77,41,2025-05-18,2,4280.17,0.0,8560.34
521,77,88,2025-05-18,1,3075.5,0.0,3075.5
522,19,23,2025-02-27,1,18396.69,0.05,17476.86
522,19,23,2025-02-27,1,18396.69,0.0,18396.69
523,163,55,2025-08-07,1,2939.43,0.0,2939.43
523,163,90,2025-08-07,4,16104.16,0.05,61195.81
524,125,76,2024-12-26,2,7357.75,0.0,14715.5
524,125,96,2024-12-26,1,463.77,0.0,463.77
525,105,25,2025-07-18,2,3640.01,0.15,6188.02
525,105,87,2025-07-18,1,2175.83,0.0,2175.83
526,348,99,2024-10-05,1,920.31,0.0,920.31
526,348,5,2024-10-05,2,60993.48,0.1,109788.26
527,240,40,2024-06-02,1,2396.49,0.0,2396.49
527,240,36,2024-06-02,2,3009.89,0.0,6019.78
528,263,48,2025-06-02,1,6527.42,0.0,6527.42
528,263,42,2025-06-02,2,3526.42,0.05,6700.2
529,345,68,2024-03-19,2,5460.65,0.05,10375.23
529,345,22,2024-03-19,1,7167.91,0.1,6451.12
530,281,73,2025-12-08,1,18192.18,0.0,18192.18
530,281,11,2025-12-08,1,3802.29,0.0,3802.29
531,267,19,2024-04-25,1,3171.34,0.05,3012.77
531,267,29,2024-04-25,1,1442.48,0.15,1226.11
532,363,23,2025-03-23,1,18396.69,0.0,18396.69
532,363,38,2025-03-23,2,5067.49,0.0,10134.98
533,236,78,2024-02-16,2,1010.49,0.0,2020.98
533,236,92,2024-02-16,1,2248.85,0.1,2023.96
534,136,49,2024-01-01,1,2551.99,0.1,2296.79
534,136,76,2024-01-01,1,7357.75,0.1,6621.98
535,237,4,2025-12-14,2,6232.39,0.0,12464.78
535,237,34,2025-12-14,1,350.18,0.0,350.18
536,234,73,2024-06-14,1,18192.18,0.05,17282.57
536,234,69,2024-06-14,4,9360.74,0.0,37442.96
537,180,19,2025-09-16,3,3171.34,0.1,8562.62
537,180,21,2025-09-16,2,4472.7,0.05,8498.13
538,387,16,2025-09-22,3,15771.29,0.1,42582.48
538,387,8,2025-09-22,1,19432.89,0.0,19432.89
539,33,16,2024-03-30,1,15771.29,0.0,15771.29
539,33,2,2024-03-30,2,826.86,0.1,1488.35
540,273,14,2025-05-15,4,6842.78,0.0,27371.12
540,273,2,2025-05-15,1,826.86,0.0,826.86
541,358,20,2025-06-04,2,39805.25,0.0,79610.5
541,358,71,2025-06-04,4,7406.14,0.0,29624.56
542,201,17,2024-12-04,1,6664.68,0.15,5664.98
542,201,3,2024-12-04,1,2625.01,0.1,2362.51
543,378,14,2025-06-17,1,6842.78,0.1,6158.5
543,378,44,2025-06-17,1,1116.5,0.05,1060.67
544,232,17,2024-06-04,2,6664.68,0.0,13329.36
544,232,44,2024-06-04,1,1116.5,0.15,949.02
545,2,22,2024-12-02,2,7167.91,0.0,14335.82
545,2,20,2024-12-02,3,39805.25,0.0,119415.75
546,390,45,2024-05-08,2,6157.34,0.1,11083.21
546,390,25,2024-05-08,1,3640.01,0.05,3458.01
547,52,99,2025-08-03,1,920.31,0.1,828.28
547,52,6,2025-08-03,1,9075.76,0.0,9075.76
548,12,19,2025-11-21,1,3171.34,0.0,3171.34
548,12,16,2025-11-21,2,15771.29,0.0,31542.58
549,52,77,2024-09-01,1,5779.62,0.0,5779.62
549,52,21,2024-09-01,1,4472.7,0.15,3801.79
550,115,23,2024-06-25,2,18396.69,0.0,36793.38
550,115,77,2024-06-25,2,5779.62,0.0,11559.24
551,271,76,2025-02-09,1,7357.75,0.0,7357.75
551,271,37,2025-02-09,2,4824.48,0.05,9166.51
552,231,77,2024-11-25,1,5779.62,0.0,5779.62
552,231,43,2024-11-25,2,1821.71,0.05,3461.25
553,132,74,2025-03-27,1,18924.35,0.05,17978.13
553,132,45,2025-03-27,1,6157.34,0.1,5541.61
554,84,23,2025-10-14,2,18396.69,0.0,36793.38
554,84,61,2025-10-14,3,205.61,0.05,585.99
555,235,64,2025-08-01,2,243.95,0.1,439.11
555,235,77,2025-08-01,2,5779.62,0.05,10981.28
556,385,24,2025-12-27,1,17126.14,0.0,17126.14
556,385,13,2025-12-27,3,9237.08,0.05,26325.68
557,354,19,2025-05-30,3,3171.34,0.05,9038.32
557,354,23,2025-05-30,3,18396.69,0.0,55190.07
558,369,17,2024-02-08,2,6664.68,0.15,11329.96
558,369,55,2024-02-08,1,2939.43,0.1,2645.49
559,3,20,2025-07-01,1,39805.25,0.05,37814.99
559,3,23,2025-07-01,1,18396.69,0.1,16557.02
560,108,3,2025-11-03,1,2625.01,0.0,2625.01
560,108,44,2025-11-03,1,1116.5,0.0,1116.5
561,345,74,2025-08-10,1,18924.35,0.0,18924.35
561,345,4,2025-08-10,1,6232.39,0.1,5609.15
562,249,65,2024-02-17,1,323.99,0.1,291.59
562,249,16,2024-02-17,1,15771.29,0.0,15771.29
563,286,42,2025-08-27,1,3526.42,0.0,3526.42
563,286,21,2025-08-27,1,4472.7,0.0,4472.7
564,252,70,2024-11-25,1,7231.23,0.15,6146.55
564,252,56,2024-11-25,3,388.93,0.1,1050.11
565,187,23,2025-07-09,1,18396.69,0.1,16557.02
565,187,66,2025-07-09,4,61292.01,0.0,245168.04
566,254,68,2024-09-03,1,5460.65,0.0,5460.65
566,254,8,2024-09-03,2,19432.89,0.0,38865.78
567,140,2,2025-05-12,1,826.86,0.15,702.83
567,140,19,2025-05-12,4,3171.34,0.05,12051.09
568,317,75,2024-08-07,1,44807.59,0.0,44807.59
568,317,98,2024-08-07,2,4132.36,0.05,7851.48
569,322,9,2025-11-24,1,24309.59,0.0,24309.59
569,322,69,2025-11-24,4,9360.74,0.0,37442.96
570,344,18,2025-12-05,3,4738.87,0.0,14216.61
570,344,35,2025-12-05,1,1209.61,0.05,1149.13
571,166,22,2025-07-18,1,7167.91,0.0,7167.91
571,166,8,2025-07-18,1,19432.89,0.1,17489.6
572,24,85,2024-11-24,1,460.42,0.05,437.4
572,24,16,2024-11-24,2,15771.29,0.05,29965.45
573,54,21,2024-10-25,1,4472.7,0.0,4472.7
573,54,70,2024-10-25,1,7231.23,0.05,6869.67
574,216,77,2024-10-25,2,5779.62,0.0,11559.24
574,216,70,2024-10-25,1,7231.23,0.0,7231.23
575,58,74,2024-11-06,1,18924.35,0.0,18924.35
575,58,15,2024-11-06,1,3589.44,0.0,3589.44
576,113,67,2025-04-26,2,5275.46,0.1,9495.83
576,113,73,2025-04-26,1,18192.18,0.1,16372.96
577,176,73,2025-11-18,4,18192.18,0.0,72768.72
577,176,100,2025-11-18,1,900.0,0.0,900.0
578,351,74,2025-10-03,2,18924.35,0.0,37848.7
578,351,83,2025-10-03,1,4742.53,0.0,4742.53
578,351,68,2025-10-03,1,5460.65,0.0,5460.65
579,62,48,2024-12-10,2,6527.42,0.0,13054.84
579,62,20,2024-12-10,4,39805.25,0.0,159221.0
580,348,70,2025-09-16,1,7231.23,0.0,7231.23
580,348,75,2025-09-16,3,44807.59,0.15,114259.35
581,341,88,2025-06-30,2,3075.5,0.05,5843.45
581,341,44,2025-06-30,3,1116.5,0.0,3349.5
582,187,74,2024-07-15,1,18924.35,0.0,18924.35
582,187,100,2024-07-15,2,900.0,0.05,1710.0
582,187,100,2024-07-15,1,900.0,0.1,810.0
583,140,41,2024-07-31,4,4280.17,0.0,17120.68
583,140,66,2024-07-31,2,61292.01,0.0,122584.02
584,1,18,2025-08-14,2,4738.87,0.0,9477.74
584,1,44,2025-08-14,1,1116.5,0.0,1116.5
585,295,18,2025-02-14,2,4738.87,0.0,9477.74
585,295,85,2025-02-14,1,460.42,0.15,391.36
586,241,74,2024-04-06,2,18924.35,0.0,37848.7
586,241,74,2024-04-06,1,18924.35,0.1,17031.92
587,73,24,2024-11-22,1,17126.14,0.0,17126.14
587,73,26,2024-11-22,3,2072.72,0.0,6218.16
588,76,17,2025-01-03,1,6664.68,0.0,6664.68
588,76,17,2025-01-03,1,6664.68,0.1,5998.21
589,129,5,2024-10-24,1,60993.48,0.05,57943.81
589,129,15,2024-10-24,3,3589.44,0.0,10768.32
590,155,33,2025-04-15,3,936.96,0.05,2670.34
590,155,100,2025-04-15,1,900.0,0.0,900.0
590,155,87,2025-04-15,2,2175.83,0.0,4351.66
591,242,75,2024-02-13,1,44807.59,0.0,44807.59
591,242,76,2024-02-13,1,7357.75,0.05,6989.86
592,243,88,2025-12-06,1,3075.5,0.1,2767.95
592,243,46,2025-12-06,1,6217.3,0.0,6217.3
593,246,98,2025-09-21,2,4132.36,0.0,8264.72
593,246,84,2025-09-21,2,4875.5,0.0,9751.0
594,22,46,2024-02-12,1,6217.3,0.1,5595.57
594,22,40,2024-02-12,2,2396.49,0.0,4792.98
595,47,86,2024-09-06,1,4437.73,0.0,4437.73
595,47,47,2024-09-06,1,3130.36,0.1,2817.32
596,10,71,2025-10-26,1,7406.14,0.05,7035.83
596,10,2,2025-10-26,1,826.86,0.0,826.86
597,138,47,2024-04-24,4,3130.36,0.1,11269.3
597,138,82,2024-04-24,2,1221.96,0.1,2199.53
598,148,25,2024-08-19,1,3640.01,0.0,3640.01
598,148,47,2024-08-19,1,3130.36,0.0,3130.36
599,159,23,2025-10-01,2,18396.69,0.0,36793.38
599,159,57,2025-10-01,1,485.43,0.0,485.43
600,243,71,2025-07-03,1,7406.14,0.0,7406.14
600,243,5,2025-07-03,2,60993.48,0.0,121986.96
601,143,36,2024-12-27,1,3009.89,0.1,2708.9
601,143,44,2024-12-27,2,1116.5,0.0,2233.0
602,246,59,2025-08-09,1,405.25,0.05,384.99
602,246,9,2025-08-09,1,24309.59,0.0,24309.59
603,197,56,2024-10-06,1,388.93,0.0,388.93
603,197,4,2024-10-06,3,6232.39,0.0,18697.17
604,361,71,2024-09-02,2,7406.14,0.1,13331.05
604,361,33,2024-09-02,1,936.96,0.0,936.96
605,43,39,2025-11-17,1,6013.69,0.0,6013.69
605,43,43,2025-11-17,1,1821.71,0.0,1821.71
606,160,23,2025-11-10,1,18396.69,0.15,15637.19
606,160,18,2025-11-10,1,4738.87,0.05,4501.93
607,321,24,2024-11-18,2,17126.14,0.0,34252.28
607,321,6,2024-11-18,1,9075.76,0.0,9075.76
608,263,8,2025-10-15,3,19432.89,0.0,58298.67
608,263,21,2025-10-15,2,4472.7,0.0,8945.4
609,9,43,2024-03-09,1,1821.71,0.0,1821.71
609,9,3,2024-03-09,1,2625.01,0.05,2493.76
610,395,18,2025-11-24,1,4738.87,0.0,4738.87
610,395,83,2025-11-24,1,4742.53,0.0,4742.53
611,152,71,2025-05-21,2,7406.14,0.0,14812.28
611,152,11,2025-05-21,1,3802.29,0.0,3802.29
612,148,86,2024-06-15,2,4437.73,0.1,7987.91
612,148,20,2024-06-15,1,39805.25,0.0,39805.25
613,329,7,2024-06-13,2,8976.08,0.05,17054.55
613,329,14,2024-06-13,3,6842.78,0.0,20528.34
614,276,39,2025-02-14,1,6013.69,0.0,6013.69
614,276,12,2025-02-14,1,2459.4,0.0,2459.4
615,360,64,2025-08-26,1,243.95,0.05,231.75
615,360,1,2025-08-26,1,57994.93,0.0,57994.93
616,324,22,2025-04-29,1,7167.91,0.1,6451.12
616,324,21,2025-04-29,1,4472.7,0.0,4472.7
617,10,92,2025-06-13,2,2248.85,0.05,4272.81
617,10,2,2025-06-13,1,826.86,0.1,744.17
618,163,32,2024-02-04,1,632.49,0.0,632.49
618,163,88,2024-02-04,1,3075.5,0.0,3075.5
619,18,20,2025-05-19,2,39805.25,0.15,67668.93
619,18,44,2025-05-19,1,1116.5,0.0,1116.5
620,168,65,2025-04-01,2,323.99,0.0,647.98
620,168,69,2025-04-01,1,9360.74,0.1,8424.67
621,120,45,2025-10-25,2,6157.34,0.15,10467.48
621,120,81,2025-10-25,1,631.53,0.0,631.53
622,300,56,2024-01-04,2,388.93,0.0,777.86
622,300,73,2024-01-04,2,18192.18,0.1,32745.92
623,148,37,2025-07-03,1,4824.48,0.0,4824.48
623,148,51,2025-07-03,3,5418.07,0.0,16254.21
624,88,88,2025-08-13,1,3075.5,0.0,3075.5
624,88,25,2025-08-13,2,3640.01,0.0,7280.02
625,51,82,2024-10-27,1,1221.96,0.05,1160.86
625,51,78,2024-10-27,1,1010.49,0.05,959.97
626,269,24,2025-02-17,1,17126.14,0.0,17126.14
626,269,74,2025-02-17,2,18924.35,0.0,37848.7
627,256,21,2025-12-19,3,4472.7,0.1,12076.29
627,256,77,2025-12-19,1,5779.62,0.0,5779.62
628,272,62,2024-09-09,1,1567.17,0.0,1567.17
628,272,10,2024-09-09,1,5376.54,0.0,5376.54
629,54,72,2024-12-23,1,953.28,0.05,905.62
629,54,38,2024-12-23,1,5067.49,0.1,4560.74
630,259,20,2025-08-16,3,39805.25,0.1,107474.18
630,259,73,2025-08-16,1,18192.18,0.05,17282.57
631,303,24,2024-09-27,1,17126.14,0.1,15413.53
631,303,66,2024-09-27,2,61292.01,0.0,122584.02
632,197,51,2024-05-30,1,5418.07,0.05,5147.17
632,197,35,2024-05-30,1,1209.61,0.0,1209.61
633,16,28,2025-09-06,1,3566.76,0.0,3566.76
633,16,19,2025-09-06,1,3171.34,0.0,3171.34
634,240,75,2025-05-27,2,44807.59,0.0,89615.18
634,240,85,2025-05-27,1,460.42,0.05,437.4
635,232,3,2025-04-16,2,2625.01,0.0,5250.02
635,232,25,2025-04-16,2,3640.01,0.0,7280.02
636,334,100,2024-06-18,1,900.0,0.1,810.0
636,334,5,2024-06-18,2,60993.48,0.0,121986.96
637,47,22,2025-08-09,1,7167.91,0.0,7167.91
637,47,66,2025-08-09,2,61292.01,0.05,116454.82
638,335,76,2024-01-12,2,7357.75,0.0,14715.5
638,335,54,2024-01-12,1,2049.82,0.0,2049.82
639,115,28,2024-08-22,1,3566.76,0.0,3566.76
639,115,23,2024-08-22,1,18396.69,0.0,18396.69
640,277,83,2024-05-22,1,4742.53,0.0,4742.53
640,277,26,2024-05-22,1,2072.72,0.0,2072.72
641,99,7,2025-10-01,1,8976.08,0.0,8976.08
641,99,41,2025-10-01,2,4280.17,0.0,8560.34
642,142,76,2024-09-02,2,7357.75,0.0,14715.5
642,142,74,2024-09-02,2,18924.35,0.05,35956.26
643,216,73,2025-01-17,1,18192.18,0.1,16372.96
643,216,74,2025-01-17,2,18924.35,0.0,37848.7
644,101,1,2025-03-06,1,57994.93,0.05,55095.18
644,101,83,2025-03-06,1,4742.53,0.0,4742.53
645,74,6,2025-03-31,2,9075.76,0.0,18151.52
645,74,15,2025-03-31,2,3589.44,0.15,6102.05
646,220,41,2024-02-20,1,4280.17,0.05,4066.16
646,220,67,2024-02-20,2,5275.46,0.0,10550.92
647,292,8,2025-01-01,2,19432.89,0.0,38865.78
647,292,44,2025-01-01,2,1116.5,0.0,2233.0
648,168,18,2025-05-07,1,4738.87,0.0,4738.87
648,168,26,2025-05-07,2,2072.72,0.0,4145.44
648,168,8,2025-05-07,1,19432.89,0.0,19432.89
649,220,25,2024-09-16,4,3640.01,0.0,14560.04
649,220,56,2024-09-16,1,388.93,0.05,369.48
650,131,40,2024-05-06,3,2396.49,0.0,7189.47
650,131,72,2024-05-06,1,953.28,0.0,953.28
650,131,20,2024-05-06,1,39805.25,0.0,39805.25
651,69,70,2024-10-07,1,7231.23,0.05,6869.67
651,69,66,2024-10-07,1,61292.01,0.0,61292.01
652,230,76,2024-09-05,3,7357.75,0.0,22073.25
652,230,23,2024-09-05,3,18396.69,0.1,49671.06
653,248,75,2025-02-12,1,44807.59,0.1,40326.83
653,248,100,2025-02-12,1,900.0,0.1,810.0
654,145,24,2024-10-30,1,17126.14,0.05,16269.83
654,145,18,2024-10-30,3,4738.87,0.0,14216.61
655,385,37,2025-01-20,2,4824.48,0.1,8684.06
655,385,84,2025-01-20,1,4875.5,0.05,4631.72
656,223,75,2024-08-24,3,44807.59,0.0,134422.77
656,223,26,2024-08-24,1,2072.72,0.0,2072.72
657,208,33,2024-05-30,3,936.96,0.15,2389.25
657,208,12,2024-05-30,1,2459.4,0.0,2459.4
658,41,78,2024-09-20,2,1010.49,0.1,1818.88
658,41,44,2024-09-20,1,1116.5,0.1,1004.85
659,55,25,2025-07-08,2,3640.01,0.0,7280.02
659,55,69,2025-07-08,3,9360.74,0.05,26678.11
660,142,7,2024-09-02,1,8976.08,0.0,8976.08
660,142,59,2024-09-02,1,405.25,0.0,405.25
661,337,9,2025-07-11,2,24309.59,0.0,48619.18
661,337,42,2025-07-11,2,3526.42,0.15,5994.91
662,292,58,2025-06-10,2,390.71,0.1,703.28
662,292,55,2025-06-10,4,2939.43,0.1,10581.95
663,322,67,2024-11-22,4,5275.46,0.0,21101.84
663,322,67,2024-11-22,1,5275.46,0.0,5275.46
664,119,18,2024-03-03,1,4738.87,0.0,4738.87
664,119,12,2024-03-03,1,2459.4,0.0,2459.4
665,177,20,2025-09-13,1,39805.25,0.1,35824.72
665,177,73,2025-09-13,1,18192.18,0.1,16372.96
666,222,68,2025-05-25,1,5460.65,0.05,5187.62
666,222,11,2025-05-25,1,3802.29,0.05,3612.18
667,89,71,2024-12-22,1,7406.14,0.1,6665.53
667,89,43,2024-12-22,1,1821.71,0.0,1821.71
668,373,18,2024-08-15,1,4738.87,0.0,4738.87
668,373,9,2024-08-15,2,24309.59,0.0,48619.18
669,70,68,2025-11-02,2,5460.65,0.0,10921.3
669,70,17,2025-11-02,2,6664.68,0.0,13329.36
670,135,70,2024-08-27,1,7231.23,0.1,6508.11
670,135,6,2024-08-27,1,9075.76,0.0,9075.76
671,279,1,2024-07-18,1,57994.93,0.1,52195.44
671,279,3,2024-07-18,1,2625.01,0.1,2362.51
672,10,83,2025-05-13,2,4742.53,0.0,9485.06
672,10,24,2025-05-13,1,17126.14,0.05,16269.83
673,304,73,2025-11-12,1,18192.18,0.0,18192.18
673,304,19,2025-11-12,1,3171.34,0.0,3171.34
674,122,26,2024-02-12,1,2072.72,0.05,1969.08
674,122,53,2024-02-12,3,651.44,0.1,1758.89
675,368,11,2024-06-10,3,3802.29,0.1,10266.18
675,368,50,2024-06-10,2,4015.8,0.05,7630.02
676,343,74,2025-06-06,1,18924.35,0.15,16085.7
676,343,18,2025-06-06,2,4738.87,0.0,9477.74
677,69,41,2024-12-01,1,4280.17,0.05,4066.16
677,69,29,2024-12-01,2,1442.48,0.0,2884.96
678,221,57,2024-12-13,1,485.43,0.1,436.89
678,221,7,2024-12-13,2,8976.08,0.0,17952.16
679,268,77,2025-01-26,3,5779.62,0.1,15604.97
679,268,71,2025-01-26,1,7406.14,0.0,7406.14
680,191,43,2025-05-19,3,1821.71,0.15,4645.36
680,191,6,2025-05-19,1,9075.76,0.05,8621.97
681,246,54,2024-03-03,2,2049.82,0.0,4099.64
681,246,68,2024-03-03,1,5460.65,0.0,5460.65
682,227,48,2024-03-18,2,6527.42,0.0,13054.84
682,227,39,2024-03-18,3,6013.69,0.0,18041.07
683,116,77,2024-06-24,1,5779.62,0.1,5201.66
683,116,51,2024-06-24,1,5418.07,0.0,5418.07
684,23,61,2025-07-11,1,205.61,0.0,205.61
684,23,4,2025-07-11,2,6232.39,0.0,12464.78
685,333,19,2025-11-19,1,3171.34,0.05,3012.77
685,333,66,2025-11-19,1,61292.01,0.0,61292.01
686,203,38,2025-11-22,1,5067.49,0.1,4560.74
686,203,18,2025-11-22,1,4738.87,0.0,4738.87
687,341,60,2025-12-26,1,381.06,0.0,381.06
687,341,84,2025-12-26,1,4875.5,0.0,4875.5
688,65,13,2024-08-21,1,9237.08,0.0,9237.08
688,65,66,2024-08-21,1,61292.01,0.15,52098.21
689,87,82,2025-02-04,2,1221.96,0.0,2443.92
689,87,79,2025-02-04,2,2782.17,0.0,5564.34
690,347,9,2025-06-30,1,24309.59,0.05,23094.11
690,347,73,2025-06-30,2,18192.18,0.0,36384.36
691,69,75,2024-10-22,2,44807.59,0.0,89615.18
691,69,2,2024-10-22,1,826.86,0.0,826.86
692,179,9,2024-06-24,2,24309.59,0.0,48619.18
692,179,97,2024-06-24,1,170.13,0.05,161.62
693,3,44,2024-06-23,2,1116.5,0.0,2233.0
693,3,83,2024-06-23,1,4742.53,0.0,4742.53
694,77,20,2025-11-30,1,39805.25,0.1,35824.72
694,77,21,2025-11-30,3,4472.7,0.0,13418.1
695,267,7,2024-06-13,3,8976.08,0.0,26928.24
695,267,23,2024-06-13,3,18396.69,0.0,55190.07
696,85,36,2024-10-22,1,3009.89,0.0,3009.89
696,85,70,2024-10-22,1,7231.23,0.0,7231.23
697,12,88,2025-01-21,1,3075.5,0.0,3075.5
697,12,34,2025-01-21,2,350.18,0.1,630.32
698,343,16,2025-04-03,2,15771.29,0.1,28388.32
698,343,22,2025-04-03,1,7167.91,0.0,7167.91
699,272,6,2025-01-04,1,9075.76,0.15,7714.4
699,272,5,2025-01-04,2,60993.48,0.1,109788.26
700,380,82,2025-11-17,2,1221.96,0.0,2443.92
700,380,100,2025-11-17,1,900.0,0.0,900.0
701,321,38,2024-03-07,2,5067.49,0.0,10134.98
701,321,73,2024-03-07,2,18192.18,0.0,36384.36
702,185,69,2025-01-20,2,9360.74,0.0,18721.48
702,185,1,2025-01-20,2,57994.93,0.0,115989.86
703,76,33,2024-07-12,1,936.96,0.05,890.11
703,76,17,2024-07-12,4,6664.68,0.0,26658.72
704,144,75,2024-04-03,2,44807.59,0.0,89615.18
704,144,72,2024-04-03,1,953.28,0.05,905.62
705,273,81,2024-02-13,1,631.53,0.1,568.38
705,273,36,2024-02-13,1,3009.89,0.1,2708.9
706,373,87,2024-09-21,2,2175.83,0.0,4351.66
706,373,23,2024-09-21,1,18396.69,0.1,16557.02
706,373,80,2024-09-21,3,298.04,0.0,894.12
707,311,1,2025-08-02,3,57994.93,0.0,173984.79
707,311,13,2025-08-02,2,9237.08,0.0,18474.16
708,364,5,2025-02-01,2,60993.48,0.1,109788.26
708,364,12,2025-02-01,1,2459.4,0.05,2336.43
709,55,28,2025-01-04,1,3566.76,0.15,3031.75
709,55,18,2025-01-04,1,4738.87,0.0,4738.87
710,181,32,2024-07-14,1,632.49,0.0,632.49
710,181,16,2024-07-14,1,15771.29,0.0,15771.29
711,261,1,2024-05-22,2,57994.93,0.05,110190.37
711,261,21,2024-05-22,2,4472.7,0.0,8945.4
712,342,20,2025-07-20,1,39805.25,0.1,35824.72
712,342,18,2025-07-20,1,4738.87,0.05,4501.93
713,152,11,2024-03-27,1,3802.29,0.0,3802.29
713,152,9,2024-03-27,2,24309.59,0.0,48619.18
714,369,31,2024-04-19,3,1205.75,0.05,3436.39
714,369,75,2024-04-19,2,44807.59,0.0,89615.18
715,296,82,2025-07-01,1,1221.96,0.05,1160.86
715,296,54,2025-07-01,2,2049.82,0.0,4099.64
716,263,25,2024-01-15,2,3640.01,0.0,7280.02
716,263,58,2024-01-15,4,390.71,0.1,1406.56
717,362,55,2025-08-17,2,2939.43,0.1,5290.97
